driver,stint,lap,car,lapTime,fuelCorrectedLaptime,calcElapsedTime,calcTimeToLeader,calcGapToLeader,lapsBehind,carLapAsRaceLap,stopCount,stopTime,stoppingLap,totalStopTime,tyres
N. KARTHIKEYAN,2,26,22,98.002,96.562,2534.858,74.063,162.51,1,27,1,0,0,24.843,
N. KARTHIKEYAN,2,27,22,100.526,99.122,2635.384,86.195,174.589,1,28,1,0,0,24.843,
N. KARTHIKEYAN,2,28,22,103.39,102.022,2738.774,11.057,189.585,2,30,2,24.448,1,49.291,
N. KARTHIKEYAN,3,29,22,119.895,118.563,2858.669,41.954,220.656,2,31,2,0,0,49.291,
N. KARTHIKEYAN,3,30,22,94.776,93.48,2953.445,47.569,225.728,2,32,2,0,0,49.291,
N. KARTHIKEYAN,3,31,22,93.861,92.601,3047.306,51.183,230.591,2,33,2,0,0,49.291,
N. KARTHIKEYAN,3,32,22,93.639,92.415,3140.945,53.553,232.945,2,34,2,0,0,49.291,
N. KARTHIKEYAN,3,33,22,92.848,91.66,3233.793,53.532,236.455,2,35,2,0,0,49.291,
N. KARTHIKEYAN,3,34,22,94.534,93.382,3328.327,44.536,239.632,2,36,2,0,0,49.291,
N. KARTHIKEYAN,3,35,22,97.005,95.889,3425.332,52.852,230.104,2,37,2,0,0,49.291,
N. KARTHIKEYAN,3,36,22,94.523,93.443,3519.855,58.813,236.064,2,38,2,0,0,49.291,
N. KARTHIKEYAN,3,37,22,94.896,93.852,3614.751,64.844,242.271,2,39,2,0,0,49.291,
N. KARTHIKEYAN,3,38,22,95.721,94.713,3710.472,71.612,249.43,2,40,2,0,0,49.291,
N. KARTHIKEYAN,3,39,22,93.732,92.76,3804.204,76.542,254.297,2,41,2,0,0,49.291,
N. KARTHIKEYAN,3,40,22,96.245,95.309,3900.449,84.594,261.589,2,42,2,0,0,49.291,
N. KARTHIKEYAN,3,41,22,97.364,96.464,3997.813,5.038,270.151,3,44,2,0,0,49.291,
N. KARTHIKEYAN,3,42,22,96.971,96.107,4094.784,14.002,278.929,3,45,2,0,0,49.291,
N. KARTHIKEYAN,3,43,22,96.142,95.314,4190.926,22.057,287.138,3,46,2,0,0,49.291,
N. KARTHIKEYAN,3,44,22,96.358,95.566,4287.284,30.238,294.509,3,47,2,0,0,49.291,
N. KARTHIKEYAN,3,45,22,96.294,95.538,4383.578,36.123,301.435,3,48,2,0,0,49.291,
N. KARTHIKEYAN,3,46,22,97.852,97.132,4481.43,43.938,311.46,3,49,2,0,0,49.291,
N. KARTHIKEYAN,3,47,22,103.332,102.648,4584.762,43.965,327.716,3,50,3,24.298,1,73.589,
N. KARTHIKEYAN,4,48,22,116.984,116.336,4701.746,73.493,353.628,3,51,3,0,0,73.589,
N. KARTHIKEYAN,4,49,22,100.289,99.677,4802.035,85.943,349.012,3,52,3,0,0,73.589,
N. KARTHIKEYAN,4,50,22,99.056,98.48,4901.091,10.145,360.294,4,54,3,0,0,73.589,
N. KARTHIKEYAN,4,51,22,94.902,94.362,4995.993,16.84,367.74,4,55,3,0,0,73.589,
N. KARTHIKEYAN,4,52,22,95.23,94.726,5091.223,24.199,375.131,4,56,3,0,0,73.589,
N. KARTHIKEYAN,4,53,22,96.604,96.136,5187.827,33.246,384.52,4,57,3,0,0,73.589,
N. KARTHIKEYAN,4,54,22,97.627,97.195,5285.454,43.438,394.508,4,58,3,0,0,73.589,
N. KARTHIKEYAN,4,55,22,94.123,93.727,5379.577,50.087,400.424,4,59,3,0,0,73.589,
N. KARTHIKEYAN,4,56,22,94.169,93.809,5473.746,57.094,406.722,4,60,3,0,0,73.589,
N. KARTHIKEYAN,4,57,22,94.574,94.25,5568.32,64.463,413.739,4,61,3,0,0,73.589,
N. KARTHIKEYAN,4,58,22,94.454,94.166,5662.774,71.242,420.758,4,62,3,0,0,73.589,
N. KARTHIKEYAN,4,59,22,96.037,95.785,5758.811,79.799,429.321,4,63,3,0,0,73.589,
N. KARTHIKEYAN,4,60,22,95.563,95.347,5854.374,87.297,437.722,4,64,3,0,0,73.589,
N. KARTHIKEYAN,4,61,22,96.257,96.077,5950.631,7.33,446.774,5,66,3,0,0,73.589,
V. LIUZZI,1,1,23,106.737,104.397,106.737,12.243,12.243,0,1,0,0,0,0,SU
V. LIUZZI,1,2,23,96.641,94.337,203.378,18.072,18.072,0,2,0,0,0,0,SU
V. LIUZZI,1,3,23,96.013,93.745,299.391,23.479,23.479,0,3,0,0,0,0,SU
V. LIUZZI,1,4,23,95.448,93.216,394.839,28.915,28.915,0,4,0,0,0,0,SU
V. LIUZZI,1,5,23,95.208,93.012,490.047,33.805,33.805,0,5,0,0,0,0,SU
V. LIUZZI,1,6,23,95.01,92.85,585.057,38.776,38.776,0,6,0,0,0,0,SU
V. LIUZZI,1,7,23,95.231,93.107,680.288,44,44,0,7,0,0,0,0,SU
V. LIUZZI,1,8,23,96.627,94.539,776.915,50.463,50.463,0,8,0,0,0,0,SU
V. LIUZZI,1,9,23,95.1,93.048,872.015,55.26,55.26,0,9,0,0,0,0,SU
V. LIUZZI,1,10,23,95.092,93.076,967.107,57.527,57.527,0,10,0,0,0,0,SU
V. LIUZZI,1,11,23,94.931,92.951,1062.038,58.505,58.505,0,11,0,0,0,0,SU
V. LIUZZI,1,12,23,95.132,93.188,1157.17,50.045,50.045,0,12,0,0,0,0,SU
V. LIUZZI,1,13,23,95.039,93.131,1252.209,55.275,55.275,0,13,0,0,0,0,SU
V. LIUZZI,1,14,23,94.934,93.062,1347.143,60.431,60.431,0,14,0,0,0,0,SU
V. LIUZZI,1,15,23,95.966,94.13,1443.109,66.541,66.541,0,15,0,0,0,0,SU
V. LIUZZI,1,16,23,98.511,96.711,1541.62,75.154,75.154,0,16,1,23.157,1,23.157,SU
V. LIUZZI,2,17,23,114.148,112.384,1655.768,8.511,98.986,1,18,1,0,0,23.157,SU
V. LIUZZI,2,18,23,94.115,92.387,1749.883,12.076,101.679,1,19,1,0,0,23.157,SU
V. LIUZZI,2,19,23,95.071,93.379,1844.954,19.123,107.147,1,20,1,0,0,23.157,SU
V. LIUZZI,2,20,23,95.481,93.825,1940.435,26.009,114.604,1,21,1,0,0,23.157,SU
V. LIUZZI,2,21,23,94.594,92.974,2035.029,31.581,120.603,1,22,1,0,0,23.157,SU
V. LIUZZI,2,22,23,93.884,92.3,2128.913,34.057,125.465,1,23,1,0,0,23.157,SU
V. LIUZZI,2,23,23,94.269,92.721,2223.182,27.889,116.671,1,24,1,0,0,23.157,SU
V. LIUZZI,2,24,23,94.56,93.048,2317.742,33.938,122.449,1,25,1,0,0,23.157,SU
V. LIUZZI,2,25,23,96.364,94.888,2414.106,41.758,130.302,1,26,1,0,0,23.157,SU
V. LIUZZI,2,26,23,95.577,94.137,2509.683,48.888,137.335,1,27,1,0,0,23.157,SU
V. LIUZZI,2,27,23,95.601,94.197,2605.284,56.095,144.489,1,28,1,0,0,23.157,SU
V. LIUZZI,2,28,23,95.262,93.894,2700.546,62.533,151.357,1,29,1,0,0,23.157,SU
S. VETTEL,1,1,1,95.274,92.934,95.274,0.78,0.78,0,1,0,0,0,0,SU
S. VETTEL,1,2,1,90.633,88.329,185.907,0.601,0.601,0,2,0,0,0,0,SU
S. VETTEL,1,3,1,90.549,88.281,276.456,0.544,0.544,0,3,0,0,0,0,SU
S. VETTEL,1,4,1,90.346,88.114,366.802,0.878,0.878,0,4,0,0,0,0,SU
S. VETTEL,1,5,1,90.12,87.924,456.922,0.68,0.68,0,5,0,0,0,0,SU
S. VETTEL,1,6,1,90.023,87.863,546.945,0.664,0.664,0,6,0,0,0,0,SU
S. VETTEL,1,7,1,90.062,87.938,637.007,0.719,0.719,0,7,0,0,0,0,SU
S. VETTEL,1,8,1,90.326,88.238,727.333,0.881,0.881,0,8,0,0,0,0,SU
S. VETTEL,1,9,1,92.911,90.859,820.244,3.489,3.489,0,9,1,20.253,1,20.253,SU
S. VETTEL,2,10,1,107.78,105.764,928.024,18.444,18.444,0,10,1,0,0,20.253,SU
S. VETTEL,2,11,1,90.311,88.331,1018.335,14.802,14.802,0,11,1,0,0,20.253,SU
S. VETTEL,2,12,1,89.673,87.729,1108.008,0.883,0.883,0,12,1,0,0,20.253,SU
S. VETTEL,2,13,1,89.497,87.589,1197.505,0.571,0.571,0,13,1,0,0,20.253,SU
S. VETTEL,2,14,1,89.944,88.072,1287.449,0.737,0.737,0,14,1,0,0,20.253,SU
S. VETTEL,2,15,1,89.723,87.887,1377.172,0.604,0.604,0,15,1,0,0,20.253,SU
S. VETTEL,2,16,1,89.949,88.149,1467.121,0.655,0.655,0,16,1,0,0,20.253,SU
S. VETTEL,2,17,1,90.17,88.406,1557.291,0.509,0.509,0,17,1,0,0,20.253,SU
S. VETTEL,2,18,1,93.001,91.273,1650.292,3.035,3.035,0,18,2,19.887,1,40.14,SN
S. VETTEL,3,19,1,104.115,102.423,1754.407,16.6,16.6,0,19,2,0,0,40.14,SN
S. VETTEL,3,20,1,88.061,86.405,1842.468,16.637,16.637,0,20,2,0,0,40.14,SN
S. VETTEL,3,21,1,87.394,85.774,1929.862,15.436,15.436,0,21,2,0,0,40.14,SN
S. VETTEL,3,22,1,88.078,86.494,2017.94,14.492,14.492,0,22,2,0,0,40.14,SN
S. VETTEL,3,23,1,88.571,87.023,2106.511,11.655,11.655,0,23,2,0,0,40.14,SN
S. VETTEL,3,24,1,88.782,87.27,2195.293,0,0,0,24,2,0,0,40.14,SN
S. VETTEL,3,25,1,88.511,87.035,2283.804,0,0,0,25,2,0,0,40.14,SN
S. VETTEL,3,26,1,88.544,87.104,2372.348,0,0,0,26,2,0,0,40.14,SN
S. VETTEL,3,27,1,88.447,87.043,2460.795,0,0,0,27,2,0,0,40.14,SN
S. VETTEL,3,28,1,88.394,87.026,2549.189,0,0,0,28,2,0,0,40.14,SN
S. VETTEL,3,29,1,88.824,87.492,2638.013,0,0,0,29,2,0,0,40.14,SN
S. VETTEL,3,30,1,89.704,88.408,2727.717,0,0,0,30,2,0,0,40.14,SN
S. VETTEL,3,31,1,88.998,87.738,2816.715,0,0,0,31,2,0,0,40.14,SN
S. VETTEL,3,32,1,89.161,87.937,2905.876,0,0,0,32,2,0,0,40.14,SN
S. VETTEL,3,33,1,90.247,89.059,2996.123,0,0,0,33,2,0,0,40.14,SN
S. VETTEL,3,34,1,92.572,91.42,3088.695,1.303,1.303,0,34,3,20.426,1,60.566,HU
S. VETTEL,4,35,1,106.533,105.417,3195.228,14.967,14.967,0,35,3,0,0,60.566,HU
S. VETTEL,4,36,1,88.563,87.483,3283.791,0,0,0,36,3,0,0,60.566,HU
S. VETTEL,4,37,1,88.689,87.645,3372.48,0,0,0,37,3,0,0,60.566,HU
S. VETTEL,4,38,1,88.562,87.554,3461.042,0,0,0,38,3,0,0,60.566,HU
S. VETTEL,4,39,1,88.865,87.893,3549.907,0,0,0,39,3,0,0,60.566,HU
S. VETTEL,4,40,1,88.953,88.017,3638.86,0,0,0,40,3,0,0,60.566,HU
S. VETTEL,4,41,1,88.802,87.902,3727.662,0,0,0,41,3,0,0,60.566,HU
S. VETTEL,4,42,1,88.193,87.329,3815.855,0,0,0,42,3,0,0,60.566,HU
S. VETTEL,4,43,1,87.933,87.105,3903.788,0,0,0,43,3,0,0,60.566,HU
S. VETTEL,4,44,1,88.987,88.195,3992.775,0,0,0,44,3,0,0,60.566,HU
S. VETTEL,4,45,1,88.007,87.251,4080.782,0,0,0,45,3,0,0,60.566,HU
S. VETTEL,4,46,1,88.087,87.367,4168.869,0,0,0,46,3,0,0,60.566,HU
S. VETTEL,4,47,1,88.177,87.493,4257.046,0,0,0,47,3,0,0,60.566,HU
S. VETTEL,4,48,1,91.072,90.424,4348.118,0.663,0.663,0,48,4,20.292,1,80.858,HN
S. VETTEL,5,49,1,104.905,104.293,4453.023,15.531,15.531,0,49,4,0,0,80.858,HN
S. VETTEL,5,50,1,87.774,87.198,4540.797,0,0,0,50,4,0,0,80.858,HN
S. VETTEL,5,51,1,87.456,86.916,4628.253,0,0,0,51,4,0,0,80.858,HN
S. VETTEL,5,52,1,87.839,87.335,4716.092,0,0,0,52,4,0,0,80.858,HN
S. VETTEL,5,53,1,87.215,86.747,4803.307,0,0,0,53,4,0,0,80.858,HN
S. VETTEL,5,54,1,87.639,87.207,4890.946,0,0,0,54,4,0,0,80.858,HN
S. VETTEL,5,55,1,88.207,87.811,4979.153,0,0,0,55,4,0,0,80.858,HN
S. VETTEL,5,56,1,87.871,87.511,5067.024,0,0,0,56,4,0,0,80.858,HN
S. VETTEL,5,57,1,87.557,87.233,5154.581,0,0,0,57,4,0,0,80.858,HN
S. VETTEL,5,58,1,87.435,87.147,5242.016,0,0,0,58,4,0,0,80.858,HN
S. VETTEL,5,59,1,87.474,87.222,5329.49,0,0,0,59,4,0,0,80.858,HN
S. VETTEL,5,60,1,87.162,86.946,5416.652,0,0,0,60,4,0,0,80.858,HN
S. VETTEL,5,61,1,87.205,87.025,5503.857,0,0,0,61,4,0,0,80.858,HN
S. VETTEL,5,62,1,87.675,87.531,5591.532,0,0,0,62,4,0,0,80.858,HN
S. VETTEL,5,63,1,87.48,87.372,5679.012,0,0,0,63,4,0,0,80.858,HN
S. VETTEL,5,64,1,88.065,87.993,5767.077,0,0,0,64,4,0,0,80.858,HN
S. VETTEL,5,65,1,87.842,87.806,5854.919,0,0,0,65,4,0,0,80.858,HN
S. VETTEL,5,66,1,88.382,88.382,5943.301,0,0,0,66,4,0,0,80.858,HN
L. HAMILTON,1,1,3,96.991,94.651,96.991,2.497,2.497,0,1,0,0,0,0,SU
L. HAMILTON,1,2,3,91.189,88.885,188.18,2.874,2.874,0,2,0,0,0,0,SU
L. HAMILTON,1,3,3,90.239,87.971,278.419,2.507,2.507,0,3,0,0,0,0,SU
L. HAMILTON,1,4,3,90.011,87.779,368.43,2.506,2.506,0,4,0,0,0,0,SU
L. HAMILTON,1,5,3,90.083,87.887,458.513,2.271,2.271,0,5,0,0,0,0,SU
L. HAMILTON,1,6,3,90.127,87.967,548.64,2.359,2.359,0,6,0,0,0,0,SU
L. HAMILTON,1,7,3,90.183,88.059,638.823,2.535,2.535,0,7,0,0,0,0,SU
L. HAMILTON,1,8,3,90.464,88.376,729.287,2.835,2.835,0,8,0,0,0,0,SU
L. HAMILTON,1,9,3,90.526,88.474,819.813,3.058,3.058,0,9,0,0,0,0,SU
L. HAMILTON,1,10,3,90.838,88.822,910.651,1.071,1.071,0,10,0,0,0,0,SU
L. HAMILTON,1,11,3,92.882,90.902,1003.533,0,0,0,11,1,19.761,1,19.761,SN
L. HAMILTON,2,12,3,105.417,103.473,1108.95,1.825,1.825,0,12,1,0,0,19.761,SN
L. HAMILTON,2,13,3,89.076,87.168,1198.026,1.092,1.092,0,13,1,0,0,19.761,SN
L. HAMILTON,2,14,3,89.875,88.003,1287.901,1.189,1.189,0,14,1,0,0,19.761,SN
L. HAMILTON,2,15,3,89.844,88.008,1377.745,1.177,1.177,0,15,1,0,0,19.761,SN
L. HAMILTON,2,16,3,89.976,88.176,1467.721,1.255,1.255,0,16,1,0,0,19.761,SN
L. HAMILTON,2,17,3,90.001,88.237,1557.722,0.94,0.94,0,17,1,0,0,19.761,SN
L. HAMILTON,2,18,3,90.482,88.754,1648.204,0.947,0.947,0,18,1,0,0,19.761,SN
L. HAMILTON,2,19,3,89.603,87.911,1737.807,0,0,0,19,1,0,0,19.761,SN
L. HAMILTON,2,20,3,88.024,86.368,1825.831,0,0,0,20,1,0,0,19.761,SN
L. HAMILTON,2,21,3,88.595,86.975,1914.426,0,0,0,21,1,0,0,19.761,SN
L. HAMILTON,2,22,3,89.022,87.438,2003.448,0,0,0,22,1,0,0,19.761,SN
L. HAMILTON,2,23,3,91.408,89.86,2094.856,0,0,0,23,2,20.235,1,39.996,SU
L. HAMILTON,3,24,3,105.362,103.85,2200.218,4.925,4.925,0,24,2,0,0,39.996,SU
L. HAMILTON,3,25,3,87.841,86.365,2288.059,4.255,4.255,0,25,2,0,0,39.996,SU
L. HAMILTON,3,26,3,88.047,86.607,2376.106,3.758,3.758,0,26,2,0,0,39.996,SU
L. HAMILTON,3,27,3,88.15,86.746,2464.256,3.461,3.461,0,27,2,0,0,39.996,SU
L. HAMILTON,3,28,3,87.706,86.338,2551.962,2.773,2.773,0,28,2,0,0,39.996,SU
L. HAMILTON,3,29,3,88.09,86.758,2640.052,2.039,2.039,0,29,2,0,0,39.996,SU
L. HAMILTON,3,30,3,89.879,88.583,2729.931,2.214,2.214,0,30,2,0,0,39.996,SU
L. HAMILTON,3,31,3,88.459,87.199,2818.39,1.675,1.675,0,31,2,0,0,39.996,SU
L. HAMILTON,3,32,3,89.61,88.386,2908,2.124,2.124,0,32,2,0,0,39.996,SU
L. HAMILTON,3,33,3,89.338,88.15,2997.338,1.215,1.215,0,33,2,0,0,39.996,SU
L. HAMILTON,3,34,3,90.054,88.902,3087.392,0,0,0,34,2,0,0,39.996,SU
L. HAMILTON,3,35,3,92.869,91.753,3180.261,0,0,0,35,3,20.473,1,60.469,HU
L. HAMILTON,4,36,3,106.276,105.196,3286.537,2.746,2.746,0,36,3,0,0,60.469,HU
L. HAMILTON,4,37,3,88.458,87.414,3374.995,2.515,2.515,0,37,3,0,0,60.469,HU
L. HAMILTON,4,38,3,88.371,87.363,3463.366,2.324,2.324,0,38,3,0,0,60.469,HU
L. HAMILTON,4,39,3,88.343,87.371,3551.709,1.802,1.802,0,39,3,0,0,60.469,HU
L. HAMILTON,4,40,3,88.705,87.769,3640.414,1.554,1.554,0,40,3,0,0,60.469,HU
L. HAMILTON,4,41,3,88.516,87.616,3728.93,1.268,1.268,0,41,3,0,0,60.469,HU
L. HAMILTON,4,42,3,88.21,87.346,3817.14,1.285,1.285,0,42,3,0,0,60.469,HU
L. HAMILTON,4,43,3,88.072,87.244,3905.212,1.424,1.424,0,43,3,0,0,60.469,HU
L. HAMILTON,4,44,3,89.434,88.642,3994.646,1.871,1.871,0,44,3,0,0,60.469,HU
L. HAMILTON,4,45,3,87.497,86.741,4082.143,1.361,1.361,0,45,3,0,0,60.469,HU
L. HAMILTON,4,46,3,87.827,87.107,4169.97,1.101,1.101,0,46,3,0,0,60.469,HU
L. HAMILTON,4,47,3,88.268,87.584,4258.238,1.192,1.192,0,47,3,0,0,60.469,HU
L. HAMILTON,4,48,3,89.217,88.569,4347.455,0,0,0,48,3,0,0,60.469,HU
L. HAMILTON,4,49,3,90.037,89.425,4437.492,0,0,0,49,4,20.988,1,81.457,HN
L. HAMILTON,5,50,3,105.301,104.725,4542.793,1.996,1.996,0,50,4,0,0,81.457,HN
L. HAMILTON,5,51,3,87.881,87.341,4630.674,2.421,2.421,0,51,4,0,0,81.457,HN
L. HAMILTON,5,52,3,86.727,86.223,4717.401,1.309,1.309,0,52,4,0,0,81.457,HN
L. HAMILTON,5,53,3,86.911,86.443,4804.312,1.005,1.005,0,53,4,0,0,81.457,HN
L. HAMILTON,5,54,3,87.386,86.954,4891.698,0.752,0.752,0,54,4,0,0,81.457,HN
L. HAMILTON,5,55,3,88.058,87.662,4979.756,0.603,0.603,0,55,4,0,0,81.457,HN
